msa,name_msa,year,C23002B_001E,C23002B_002E,C23002B_003E,C23002B_004E,C23002B_005E,C23002B_006E,C23002B_007E,C23002B_008E,C23002B_009E,C23002B_010E,C23002B_011E,C23002B_012E,C23002B_013E,C23002B_014E,C23002B_015E,C23002B_016E,C23002B_017E,C23002B_018E,C23002B_019E,C23002B_020E,C23002B_021E,C23002B_022E,C23002B_023E,C23002B_024E,C23002B_025E,C23002B_026E,C23002B_027E,C23002I_001E,C23002I_002E,C23002I_003E,C23002I_004E,C23002I_005E,C23002I_006E,C23002I_007E,C23002I_008E,C23002I_009E,C23002I_010E,C23002I_011E,C23002I_012E,C23002I_013E,C23002I_014E,C23002I_015E,C23002I_016E,C23002I_017E,C23002I_018E,C23002I_019E,C23002I_020E,C23002I_021E,C23002I_022E,C23002I_023E,C23002I_024E,C23002I_025E,C23002I_026E,C23002I_027E,C23002H_001E,C23002H_002E,C23002H_003E,C23002H_004E,C23002H_005E,C23002H_006E,C23002H_007E,C23002H_008E,C23002H_009E,C23002H_010E,C23002H_011E,C23002H_012E,C23002H_013E,C23002H_014E,C23002H_015E,C23002H_016E,C23002H_017E,C23002H_018E,C23002H_019E,C23002H_020E,C23002H_021E,C23002H_022E,C23002H_023E,C23002H_024E,C23002H_025E,C23002H_026E,C23002H_027E,black_female_lfp,black_male_lfp,black_female_ur,black_male_ur,hisp_female_lfp,hisp_male_lfp,hisp_female_ur,hisp_male_ur,white_female_lfp,white_male_lfp,white_female_ur,white_male_ur,gap_mbw,gap_mhw,gap_fbw,gap_fhw,lfp_gap_mbw,lfp_gap_mhw,lfp_gap_fbw,lfp_gap_fhw
36780,"Oshkosh-Neenah, WI Metro Area",2021,3089,2248,2161,836,0,836,730,106,1325,87,17,6,11,70,841,774,538,0,538,475,63,236,67,1,1,0,66,4999,2579,2475,1994,0,1994,1994,0,481,104,0,0,0,104,2420,2327,1703,66,1637,1596,41,624,93,0,0,0,93,124897,62464,50297,40853,0,40853,39731,1122,9444,12167,2219,2210,9,9948,62433,47978,37860,35,37825,36987,838,10118,14455,1739,1629,110,12716,69.509043928,38.685793614,11.710037175,12.679425837,73.184357542,80.565656566,2.5045815516,0,78.911167618,81.223532219,2.2154659617,2.7464323306,9.9329935068,-2.746432331,9.4945712131,0.28911559,-42.5377386,-0.657875653,-9.402123691,-5.726810077
36780,"Oshkosh-Neenah, WI Metro Area",2022,3079,2234,2163,898,0,898,748,150,1265,71,23,2,21,48,845,772,509,0,509,459,50,263,73,1,1,0,72,5170,2721,2629,2133,65,2068,2068,0,496,92,0,0,0,92,2449,2323,1632,62,1570,1533,37,691,126,33,33,0,93,124800,62619,50083,41615,0,41615,40621,994,8468,12536,2408,2357,51,10128,62181,47281,36835,0,36835,36076,759,10446,14900,1899,1779,120,13001,65.932642487,41.51641239,9.8231827112,16.703786192,70.25398192,81.133510841,2.3566878981,0,77.90655866,83.092067169,2.060540247,2.3885618167,14.315224375,-2.388561817,7.7626424642,0.296147651,-41.57565478,-1.958556328,-11.97391617,-7.65257674
36780,"Oshkosh-Neenah, WI Metro Area",2023,3158,2300,2169,976,0,976,868,108,1193,131,5,5,0,126,858,782,515,0,515,466,49,267,76,1,1,0,75,5670,2990,2860,2423,75,2348,2346,2,437,130,27,27,0,103,2680,2496,1794,75,1719,1690,29,702,184,39,39,0,145,123560,61873,49007,41171,0,41171,40346,825,7836,12866,2528,2478,50,10338,61687,46636,36548,0,36548,35830,718,10088,15051,1935,1787,148,13116,65.856777494,44.99769479,9.5145631068,11.06557377,71.875,84.72027972,1.6870273415,0.0851788756,78.368642251,84.010447487,1.9645397833,2.0038376527,9.0617361178,-1.918658777,7.5500233235,-0.277512442,-39.0127527,0.7098322332,-12.51186476,-6.493642251
36780,"Oshkosh-Neenah, WI Metro Area",2024,3426,2459,2361,971,0,971,872,99,1390,98,0,0,0,98,967,906,518,0,518,473,45,388,61,1,1,0,60,6066,3163,3021,2483,104,2379,2366,13,538,142,30,30,0,112,2903,2696,1918,77,1841,1820,21,778,207,48,48,0,159,123336,61750,48556,40836,22,40814,39991,823,7720,13194,2371,2301,70,10823,61586,46200,36159,0,36159,35474,685,10041,15386,2048,1887,161,13338,57.174392936,41.126641254,8.6872586873,10.195674562,71.142433234,82.191327375,1.1406844106,0.5464480874,78.266233766,84.100832029,1.8944107968,2.0164649385,8.1792096238,-1.470016851,6.7928478905,-0.753726386,-42.97419078,-1.909504654,-21.09184083,-7.123800532
36980,"Owensboro, KY Metro Area",2010,3375,1704,1560,898,0,898,747,151,662,144,48,48,0,96,1671,1430,963,0,963,811,152,467,241,48,48,0,193,1364,824,787,694,6,688,647,41,93,37,0,0,0,37,540,500,323,0,323,262,61,177,40,17,17,0,23,76280,36252,30144,23164,52,23112,21599,1513,6980,6108,1128,1115,13,4980,40028,31384,21029,0,21029,19781,1248,10355,8644,895,888,7,7749,67.342657343,57.564102564,15.784008307,16.815144766,64.6,88.182973316,18.885448916,5.9593023256,67.0054805,76.84447983,5.9346616577,6.5463828314,10.268761935,-0.587080506,9.8493466497,12.950787259,-19.28037727,11.338493486,0.337176843,-2.4054805
36980,"Owensboro, KY Metro Area",2011,3426,1759,1609,889,0,889,764,125,720,150,30,30,0,120,1667,1422,852,0,852,741,111,570,245,49,49,0,196,1452,827,800,698,7,691,646,45,102,27,0,0,0,27,625,607,407,0,407,327,80,200,18,0,0,0,18,76632,36468,30233,23523,63,23460,21679,1781,6710,6235,981,966,15,5254,40164,31436,21239,0,21239,20040,1199,10197,8728,878,863,15,7850,59.915611814,55.251709136,13.028169014,14.060742407,67.05107084,87.25,19.656019656,6.512301013,67.562667006,77.805708993,5.6452752013,7.5916453538,6.4690970534,-1.079344341,7.3828938128,14.010744455,-22.55399986,9.4442910065,-7.647055192,-0.511596166
36980,"Owensboro, KY Metro Area",2012,3556,1854,1678,972,0,972,808,164,706,176,15,15,0,161,1702,1446,783,0,783,719,64,663,256,34,34,0,222,1487,876,832,688,7,681,621,60,144,44,3,3,0,41,611,588,328,0,328,268,60,260,23,0,0,0,23,76984,36562,30156,23460,44,23416,21651,1765,6696,6406,1061,1054,7,5345,40422,31553,21231,0,21231,19937,1294,10322,8869,937,919,18,7932,54.149377593,57.926102503,8.1736909323,16.872427984,55.782312925,82.692307692,18.292682927,8.8105726872,67.28678731,77.795463589,6.0948612877,7.5375811411,9.3348468424,1.2729915461,2.0788296446,12.197821639,-19.86936109,4.896844103,-13.13740972,-11.50447439
36980,"Owensboro, KY Metro Area",2013,3561,1852,1722,1052,0,1052,845,207,670,130,13,13,0,117,1709,1463,954,0,954,765,189,509,246,45,45,0,201,1473,909,878,742,1,741,624,117,136,31,7,7,0,24,564,501,333,0,333,299,34,168,63,0,0,0,63,77240,36705,30132,23554,60,23494,21794,1700,6578,6573,1080,1065,15,5493,40535,31486,21219,7,21212,19794,1418,10267,9049,905,875,30,8144,65.208475735,61.091753775,19.811320755,19.676806084,66.467065868,84.510250569,10.21021021,15.789473684,67.391856698,78.169388026,6.6848953423,7.2358900145,12.440916069,8.5535836697,13.126425412,3.525314868,-17.07763425,6.3408625435,-2.183380963,-0.92479083
36980,"Owensboro, KY Metro Area",2014,3448,1802,1649,1048,0,1048,829,219,601,153,10,10,0,143,1646,1396,906,0,906,773,133,490,250,21,21,0,229,1498,885,858,728,0,728,585,143,130,27,5,5,0,22,613,550,366,0,366,326,40,184,63,0,0,0,63,77416,36719,29941,23468,71,23397,21838,1559,6473,6778,1197,1177,20,5581,40697,31479,21091,4,21087,19887,1200,10388,9218,951,931,20,8267,64.899713467,63.55366889,14.6799117,20.896946565,66.545454545,84.848484848,10.928961749,19.642857143,67.00022237,78.380815604,5.6907099161,6.6632474249,14.23369914,12.979609718,8.9892017837,5.2382518326,-14.82714671,6.4676692445,-2.100508903,-0.454767825
36980,"Owensboro, KY Metro Area",2015,3433,1868,1673,1009,0,1009,867,142,664,195,0,0,0,195,1565,1308,967,0,967,831,136,341,257,15,15,0,242,1554,898,878,704,0,704,564,140,174,20,7,7,0,13,656,574,346,0,346,323,23,228,82,0,0,0,82,77723,36824,29846,23468,41,23427,21747,1680,6378,6978,1405,1385,20,5573,40899,31486,21510,6,21504,20258,1246,9976,9413,1023,1003,20,8390,73.929663609,60.310818888,14.064115822,14.073339941,60.278745645,80.182232346,6.6473988439,19.886363636,68.316076987,78.630302218,5.7942708333,7.1712127033,6.9021272372,12.715150933,8.2698449888,0.8531280106,-18.31948333,1.5519301282,5.613586622,-8.037331342
36980,"Owensboro, KY Metro Area",2016,3550,1905,1706,1046,0,1046,872,174,660,199,0,0,0,199,1645,1220,954,0,954,796,158,266,425,73,73,0,352,1572,943,913,659,0,659,604,55,254,30,10,10,0,20,629,545,184,0,184,184,0,361,84,0,0,0,84,77680,36814,29609,23529,49,23480,21995,1485,6080,7205,1663,1632,31,5542,40866,31284,21319,6,21313,20026,1287,9965,9582,954,943,11,8628,78.196721311,61.313012896,16.561844864,16.634799235,33.76146789,72.179627601,0,8.3459787557,68.146656438,79.465702996,6.0385680101,6.3245315162,10.310267719,2.0214472395,10.523276854,-6.03856801,-18.1526901,-7.286075394,10.050064874,-34.38518855
36980,"Owensboro, KY Metro Area",2017,3609,1927,1744,1095,0,1095,938,157,649,183,0,0,0,183,1682,1282,1049,0,1049,862,187,233,400,65,65,0,335,1620,978,958,744,0,744,663,81,214,20,16,16,0,4,642,551,267,0,267,217,50,284,91,16,16,0,75,77693,36854,29536,23491,45,23446,22004,1442,6045,7318,1500,1482,18,5818,40839,31149,21442,18,21424,20377,1047,9707,9690,990,980,10,8700,81.825273011,62.786697248,17.82650143,14.337899543,48.457350272,77.661795407,18.72659176,10.887096774,68.836880799,79.533450704,4.8870425691,6.1503028235,8.1875967199,4.7367939507,12.939458861,13.839549191,-16.74675346,-1.871655297,12.988392212,-20.37953053
36980,"Owensboro, KY Metro Area",2018,3546,1991,1796,1125,0,1125,959,166,671,195,8,8,0,187,1555,1236,1016,0,1016,923,93,220,319,60,60,0,259,1726,961,936,748,0,748,688,60,188,25,14,14,0,11,765,729,321,0,321,239,82,408,36,14,14,0,22,77804,36931,29419,23325,42,23283,21970,1313,6094,7512,1552,1538,14,5960,40873,31038,21484,10,21474,20463,1011,9554,9835,1189,1189,0,8646,82.200647249,62.639198218,9.1535433071,14.755555556,44.032921811,79.914529915,25.54517134,8.0213903743,69.218377473,79.285495768,4.7080189997,5.6393076494,9.1162479062,2.382082725,4.4455243074,20.83715234,-16.64629755,0.6290341465,12.982269776,-25.18545566
36980,"Owensboro, KY Metro Area",2019,3680,2012,1810,1123,0,1123,982,141,687,202,13,13,0,189,1668,1344,1038,9,1029,984,45,306,324,69,69,0,255,1810,1094,999,775,0,775,730,45,224,95,46,46,0,49,716,643,363,0,363,294,69,280,73,22,22,0,51,77798,37086,29395,23161,32,23129,21855,1274,6234,7691,1618,1600,18,6073,40712,30722,21717,9,21708,20662,1046,9005,9990,1224,1224,0,8766,77.232142857,62.044198895,4.3731778426,12.555654497,56.454121306,77.577577578,19.008264463,5.8064516129,70.688757242,78.792311618,4.8185000921,5.5082364132,7.0474180837,0.2982151997,-0.44532225,14.189764371,-16.74811272,-1.21473404,6.5433856148,-14.23463594
36980,"Owensboro, KY Metro Area",2020,3751,1909,1709,1149,0,1149,1057,92,560,200,22,22,0,178,1842,1413,1076,37,1039,989,50,337,429,145,145,0,284,1968,1179,1119,926,0,926,876,50,193,60,29,29,0,31,789,733,383,0,383,326,57,350,56,37,37,0,19,77666,37102,29221,22786,30,22756,21789,967,6435,7881,1662,1632,30,6219,40564,30406,21251,11,21240,20215,1025,9155,10158,1312,1312,0,8846,76.150035386,67.23229959,4.812319538,8.0069625762,52.251023192,82.752457551,14.882506527,5.3995680346,69.890811024,77.978166387,4.8258003766,4.2494287221,3.7575338541,1.1501393125,-0.013480839,10.056706151,-10.7458668,4.7742911642,6.2592243616,-17.63978783
36980,"Owensboro, KY Metro Area",2021,3811,1985,1774,1205,0,1205,1160,45,569,211,25,25,0,186,1826,1345,1076,14,1062,1055,7,269,481,30,30,0,451,2113,1189,1116,962,0,962,907,55,154,73,25,25,0,48,924,858,428,0,428,378,50,430,66,8,8,0,58,78278,37763,29761,22759,23,22736,21759,977,7002,8002,1591,1571,20,6411,40515,30437,21810,12,21798,20734,1064,8627,10078,1369,1369,0,8709,80,67.925591883,0.65913371,3.734439834,49.883449883,86.200716846,11.682242991,5.7172557173,71.656207905,76.472564766,4.8811817598,4.2971498944,-0.56271006,1.4201058228,-4.22204805,6.8010612309,-8.546972883,9.7281520799,8.3437920951,-21.77275802
36980,"Owensboro, KY Metro Area",2022,3704,1916,1671,1078,0,1078,992,86,593,245,61,61,0,184,1788,1457,1193,18,1175,1114,61,264,331,140,140,0,191,2160,1223,1171,1058,0,1058,1014,44,113,52,13,13,0,39,937,888,482,0,482,431,51,406,49,0,0,0,49,78428,37876,29724,23001,25,22976,22119,857,6723,8152,1533,1515,18,6619,40552,30182,21244,0,21244,20173,1071,8938,10370,1401,1395,6,8969,81.880576527,64.512268103,5.1914893617,7.9777365492,54.279279279,90.350128096,10.580912863,4.1587901701,70.386322974,77.381913605,5.0414234607,3.7299791086,4.2477574405,0.4288110615,0.150065901,5.5394894023,-12.8696455,12.96821449,11.494253553,-16.10704369
36980,"Owensboro, KY Metro Area",2023,3390,1810,1622,1093,0,1093,984,109,529,188,31,31,0,157,1580,1305,983,11,972,901,71,322,275,14,14,0,261,2563,1367,1304,1139,0,1139,1096,43,165,63,10,10,0,53,1196,1077,667,0,667,644,23,410,119,29,29,0,90,77688,37363,29181,22427,84,22343,21431,912,6754,8182,1736,1724,12,6446,40325,29929,21426,0,21426,20229,1197,8503,10396,1363,1357,6,9033,75.325670498,67.38594328,7.304526749,9.9725526075,61.931290622,87.346625767,3.4482758621,3.7752414399,71.589428314,76.854802783,5.5866704004,4.0818153337,5.8907372738,-0.306573894,1.7178563485,-2.138394538,-9.468859503,10.491822984,3.7362421844,-9.658137692
36980,"Owensboro, KY Metro Area",2024,3204,1708,1514,994,0,994,855,139,520,194,34,34,0,160,1496,1188,887,0,887,818,69,301,308,8,8,0,300,2709,1447,1400,1146,0,1146,1071,75,254,47,0,0,0,47,1262,1166,721,0,721,721,0,445,96,35,35,0,61,77705,37321,28959,22658,73,22585,21729,856,6301,8362,1665,1654,11,6697,40384,29784,21132,0,21132,19995,1137,8652,10600,1414,1407,7,9186,74.663299663,65.653896962,7.7790304397,13.983903421,61.835334477,81.857142857,0,6.5445026178,70.950846092,78.241651991,5.3804656445,3.7901261899,10.193777231,2.7543764279,2.3985647952,-5.380465645,-12.58775503,3.6154908664,3.7124535714,-9.115511615
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2010,11985,6295,5671,4566,223,4343,4004,339,1105,624,163,144,19,461,5690,4902,3368,140,3228,2976,252,1534,788,96,77,19,692,219166,111475,104215,86002,625,85377,78151,7226,18213,7260,1571,1432,139,5689,107691,98360,64507,111,64396,57879,6517,33853,9331,801,683,118,8530,336196,163814,135151,113416,2459,110957,104059,6898,21735,28663,6885,6543,342,21778,172382,135075,95705,322,95383,89669,5714,39370,37307,4353,4112,241,32954,68.706650347,80.51490037,7.8066914498,7.8056642874,65.582553884,82.523629036,10.120193801,8.4636377479,70.853229687,83.917988028,5.9905853244,6.2168227331,1.5888415542,2.2468150147,1.8161061254,4.1296084764,-3.403087658,-1.394358992,-2.14657934,-5.270675804
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2011,11814,6290,5617,4307,241,4066,3482,584,1310,673,188,141,47,485,5524,4769,3155,116,3039,2782,257,1614,755,82,73,9,673,225783,114572,106943,87910,720,87190,78836,8354,19033,7629,1755,1558,197,5874,111211,101420,67179,86,67093,59906,7187,34241,9791,840,718,122,8951,335754,163817,134255,112455,2714,109741,101421,8320,21800,29562,7415,7006,409,22147,171937,133897,94419,197,94222,87572,6650,39478,38040,4897,4585,312,33143,66.156426924,76.677941962,8.4567291872,14.36301033,66.238414514,82.202668711,10.711996781,9.5813740108,70.516143005,83.762243492,7.0577996646,7.5814873201,6.7815230094,1.9998866906,1.3989295226,3.654197116,-7.08430153,-1.55957478,-4.359716082,-4.277728492
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2012,12070,6382,5718,4453,191,4262,3508,754,1265,664,176,148,28,488,5688,4879,3216,113,3103,2690,413,1663,809,80,66,14,729,231553,117453,109435,90419,656,89763,80733,9030,19016,8018,1871,1646,225,6147,114100,103819,70504,91,70413,62066,8347,33315,10281,980,832,148,9301,335606,164104,133431,111401,2599,108802,99305,9497,22030,30673,8099,7583,516,22574,171502,132439,94302,244,94058,86710,7348,38137,39063,5449,5034,415,33614,65.915146546,77.876880028,13.30970029,17.691224777,67.910498078,82.623475122,11.854345078,10.059824204,71.204101511,83.489593872,7.8122009824,8.7286998401,8.962524937,1.3311243637,5.4974993077,4.042144096,-5.612713845,-0.86611875,-5.288954964,-3.293603432
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2013,12230,6519,5876,4535,177,4358,3558,800,1341,643,206,182,24,437,5711,4891,3206,150,3056,2673,383,1685,820,110,95,15,710,236920,120181,111763,92564,509,92055,82884,9171,19199,8418,2100,1880,220,6318,116739,105934,73049,77,72972,64582,8390,32885,10805,1185,1081,104,9620,335865,164187,132330,109776,2451,107325,97025,10300,22554,31857,8589,8123,466,23268,171678,131484,93111,238,92873,85030,7843,38373,40194,6152,5693,459,34042,65.548967491,77.178352621,12.532722513,18.357044516,68.957086488,82.821685173,11.497560708,9.9625224051,70.815460436,82.956245749,8.4448655691,9.597018402,8.7600261138,0.365504003,4.087856944,3.0526951391,-5.777893128,-0.134560576,-5.266492945,-1.858373948
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2014,12016,6481,5819,4454,161,4293,3633,660,1365,662,264,235,29,398,5535,4727,3322,105,3217,2773,444,1405,808,125,103,22,683,242831,122738,113789,94354,384,93970,84776,9194,19435,8949,2087,1923,164,6862,120093,108620,75524,68,75456,67056,8400,33096,11473,1303,1172,131,10170,335745,164095,130974,107910,2179,105731,95390,10341,23064,33121,9176,8650,526,23945,171650,130310,92345,194,92151,84975,7176,37965,41340,6792,6333,459,34548,70.277131373,76.54236123,13.801678583,15.37386443,69.530473209,82.920141666,11.132315522,9.7839736086,70.865628118,82.390398094,7.7872188039,9.7804806537,5.5933837767,0.0034929549,6.0144597786,3.3450967177,-5.848036864,0.5297435714,-0.588496745,-1.335154908
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2015,12120,6691,5982,4692,126,4566,3876,690,1290,709,256,224,32,453,5429,4593,3191,47,3144,2768,376,1402,836,118,118,0,718,247505,124773,115299,95873,442,95431,86974,8457,19426,9474,2079,1909,170,7395,122732,110606,76202,74,76128,68482,7646,34404,12126,1332,1216,116,10794,335846,164197,129751,106280,2170,104110,94813,9297,23471,34446,9451,8957,494,24995,171649,129076,91115,217,90898,83997,6901,37961,42573,7477,7053,424,35096,69.475288482,78.435305918,11.959287532,15.111695138,68.894996655,83.151631844,10.043610761,8.8619002211,70.590194924,81.910736719,7.5920262272,8.929977908,6.18171723,-0.068077687,4.3672613046,2.4515845336,-3.475430801,1.2408951254,-1.114906441,-1.695198269
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2016,12103,6662,5929,4476,223,4253,3727,526,1453,733,252,252,0,481,5441,4494,3140,70,3070,2680,390,1354,947,163,163,0,784,250894,126330,116358,96398,453,95945,88472,7473,19960,9972,2118,2009,109,7854,124564,111839,77243,115,77128,70366,6762,34596,12725,1384,1300,84,11341,335458,163904,128025,104454,1831,102623,94832,7791,23571,35879,10061,9515,546,25818,171554,127514,89914,233,89681,83948,5733,37600,44040,7718,7285,433,36322,69.87093903,75.493337831,12.703583062,12.367740419,69.066247016,82.846044105,8.7672440618,7.7888373547,70.513041705,81.588752197,6.3926584226,7.5918653713,4.7758750472,0.1969719834,6.3109246393,2.3745856392,-6.095414366,1.2572919084,-0.642102675,-1.446794689
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2017,12217,6820,6016,4654,247,4407,4066,341,1362,804,300,300,0,504,5397,4477,3188,86,3102,2815,287,1289,920,177,177,0,743,256065,128664,118076,97688,427,97261,90180,7081,20388,10588,2184,2078,106,8404,127401,113868,78607,93,78514,72503,6011,35261,13533,1456,1403,53,12077,334560,163382,126207,102880,1625,101255,94652,6603,23327,37175,10369,9807,562,26806,171178,125928,89426,223,89203,84447,4756,36502,45250,7890,7494,396,37360,71.208398481,77.36037234,9.2520954223,7.7376900386,69.033442231,82.733154917,7.6559594467,7.280410442,71.01359507,81.516873074,5.3316592491,6.5211594489,1.2165305897,0.7592509931,3.9204361732,2.3243001976,-4.156500733,1.2162818436,0.1948034109,-1.980152839
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2018,12400,6946,6034,4682,270,4412,4139,273,1352,912,266,266,0,646,5454,4491,3293,118,3175,2894,281,1198,963,222,222,0,741,258844,129983,118857,97873,462,97411,91359,6052,20984,11126,2215,1975,240,8911,128861,114699,78531,91,78440,73060,5380,36168,14162,1484,1396,88,12678,333453,162949,124582,101002,1728,99274,93641,5633,23580,38367,10867,10303,564,27500,170504,124025,88867,195,88672,84295,4377,35158,46479,8201,7795,406,38278,73.324426631,77.593636062,8.8503937008,6.1876699909,68.467031099,82.345171088,6.858745538,6.2128507047,71.652489417,81.072707133,4.936169253,5.6741946532,0.5134753378,0.5386560516,3.9142244478,1.922576285,-3.47907107,1.2724639553,1.6719372136,-3.185458319
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2019,12954,7173,6204,4761,395,4366,4029,337,1443,969,270,270,0,699,5781,4710,3486,122,3364,3065,299,1224,1071,265,265,0,806,261307,130887,119220,98688,543,98145,92860,5285,20532,11667,2341,2088,253,9326,130420,115632,79307,88,79219,74755,4464,36325,14788,1693,1631,62,13095,331390,162012,122479,99367,1781,97586,92990,4596,23112,39533,11121,10743,378,28412,169378,121720,87815,206,87609,83667,3942,33905,47658,8324,7925,399,39334,74.012738854,76.740812379,8.8882282996,7.7187356848,68.585685623,82.778057373,5.6350118027,5.384889704,72.145087085,81.129826338,4.4995377187,4.709691964,3.0090437208,0.67519774,4.3886905809,1.135474084,-4.389013958,1.6482310353,1.8676517684,-3.559401462
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2020,12948,7224,6229,4525,451,4074,3599,475,1704,995,230,230,0,765,5724,4643,3321,156,3165,2895,270,1322,1081,204,204,0,877,263311,131964,119737,99023,481,98542,92912,5630,20714,12227,2572,2164,408,9655,131347,115894,79006,171,78835,74514,4321,36888,15453,1611,1565,46,13842,328225,160514,119939,97040,1826,95214,90790,4424,22899,40575,11354,11020,334,29221,167711,119016,84391,292,84099,80546,3553,34625,48695,7891,7450,441,40804,71.527029938,72.644084123,8.5308056872,11.659302896,68.170914801,82.700418417,5.4810680535,5.7132999127,70.907272972,80.907794796,4.2247826966,4.646375533,7.0129273634,1.0669243797,4.3060229906,1.2562853569,-8.263710673,1.7926236213,0.6197569658,-2.73635817
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2021,13057,7374,6379,4917,382,4535,4078,457,1462,995,245,245,0,750,5683,4630,3417,157,3260,3007,253,1213,1053,165,165,0,888,267871,134764,121970,101170,504,100666,94266,6400,20800,12794,2728,2478,250,10066,133107,117314,79754,177,79577,74810,4767,37560,15793,1817,1790,27,13976,322511,158924,118170,95819,1800,94019,89110,4909,22351,40754,11365,11042,323,29389,163587,115680,82249,285,81964,78015,3949,33431,47907,7886,7344,542,40021,73.801295896,77.081047186,7.7607361963,10.077177508,67.983360895,82.94662622,5.9904243689,6.3576579977,71.100449516,81.085723957,4.8179688644,5.2212850594,4.8558924489,1.1363729383,2.9427673319,1.1724555045,-4.004676771,1.8609022626,2.7008463804,-3.117088621
